gvkey	datadate	fyear	tic	at
001820	20140131	2013	ALOT	77.9640
001823	20081231	2008	ATRO	104.6740
001823	20091231	2009	ATRO	138.7140
001823	20101231	2010	ATRO	150.8880
001823	20111231	2011	ATRO	174.9050
001823	20121231	2012	ATRO	211.9890
001823	20131231	2013	ATRO	491.2710
001828	20081231	2008	ACLLF	8673.6000
001828	20091231	2009	ACLLF	9954.6000
001828	20101231	2010	ACLLF	10239.8000
001828	20111231	2011	ACLLF	12453.0000
001828	20121231	2012	ACLLF	14315.0000
001828	20131231	2013	ACLLF	16010.0000
001837	20081231	2008	GAS	6710.0000
001837	20091231	2009	GAS	7074.0000
001837	20101231	2010	GAS	7518.0000
001837	20111231	2011	GAS	13913.0000
001837	20121231	2012	GAS	14141.0000
001837	20131231	2013	GAS	14550.0000
001858	20101231	2010	CEVL	5318.0000
001858	20111231	2011	CEVL	5031.0000
001860	20080930	2008	ATW	1099.9580
001860	20090930	2009	ATW	1509.4020
001860	20100930	2010	ATW	1724.4400
001860	20110930	2011	ATW	2375.3910
001860	20120930	2012	ATW	2943.7620
001860	20130930	2013	ATW	3657.2660
001864	20090131	2008	REX	451.2880
001864	20100131	2009	REX	451.5050
001864	20110131	2010	REX	375.7220
001864	20120131	2011	REX	438.0490
001864	20130131	2012	REX	405.3300
001864	20140131	2013	REX	427.8680
001868	20081231	2008	ASAM	131.5170
001868	20091231	2009	ASAM	141.1460
001868	20101231	2010	ASAM	127.7840
001868	20111231	2011	ASAM	108.0420
001878	20090131	2008	ADSK	2420.7000
001878	20100131	2009	ADSK	2447.2000
001878	20110131	2010	ADSK	2787.6000
001878	20120131	2011	ADSK	3227.8000
001878	20130131	2012	ADSK	4308.4000
001878	20140131	2013	ADSK	4595.0000
001884	20081231	2008	DCAI	71.0790
001884	20091231	2009	DCAI	67.6370
001891	20080630	2008	ADP	23734.4000
001891	20090630	2009	ADP	25351.7000
001891	20100630	2010	ADP	26862.2000
001891	20110630	2011	ADP	34238.3000
001891	20120630	2012	ADP	30815.5000
001891	20130630	2013	ADP	32268.1000
001906	20081231	2008	AVHI	590.8600
001906	20091231	2009	AVHI	594.7190
001906	20101231	2010	AVHI	545.4510
001906	20111231	2011	AVHI	409.0560
001906	20121231	2012	AVHI	337.8710
001906	20131231	2013	AVHI	466.7280
001913	20081231	2008	AVY	6035.7000
001913	20091231	2009	AVY	5002.8000
001913	20101231	2010	AVY	5099.4000
001913	20111231	2011	AVY	4972.7000
001913	20121231	2012	AVY	5105.3000
001913	20131231	2013	AVY	4610.6000
001919	20080630	2008	AVT	8200.1300
001919	20090630	2009	AVT	6273.5160
001919	20100630	2010	AVT	7782.3820
001919	20110630	2011	AVT	9905.5690
001919	20120630	2012	AVT	10167.8660
001919	20130630	2013	AVT	10474.6800
001920	20081231	2008	AVP	6074.0000
001920	20091231	2009	AVP	6832.7000
001920	20101231	2010	AVP	7873.7000
001920	20111231	2011	AVP	7735.0000
001920	20121231	2012	AVP	7382.5000
001920	20131231	2013	AVP	6492.3000
001926	20090228	2008	AZZ	354.7150
001926	20100228	2009	AZZ	381.9610
001926	20110228	2010	AZZ	566.5240
001926	20120229	2011	AZZ	606.7750
001926	20130228	2012	AZZ	694.2050
001926	20140228	2013	AZZ	953.2530
001932	20081231	2008	BTI	40276.8070
001932	20091231	2009	BTI	43026.8540
001932	20101231	2010	BTI	42882.1120
001932	20111231	2011	BTI	42134.7900
001932	20121231	2012	BTI	44439.1670
001932	20131231	2013	BTI	44552.5690
001949	20080930	2008	BRT	270.0200
001949	20080930	2008	BRT	270.0200
001949	20090930	2009	BRT	193.3330
001949	20090930	2009	BRT	193.3330
001949	20100930	2010	BRT	186.2660
001949	20100930	2010	BRT	186.2660
001949	20110930	2011	BRT	191.0120
001949	20110930	2011	BRT	191.0120
001949	20120930	2012	BRT	385.9560
001949	20120930	2012	BRT	385.9560
001949	20130930	2013	BRT	549.4910
001949	20130930	2013	BRT	549.4910
001951	20080831	2008	PRSNQ	21.4870
001951	20090831	2009	PRSNQ	12.8570
001951	20100831	2010	PRSNQ	12.7020
001951	20110831	2011	PRSNQ	21.9400
001951	20120831	2012	PRSNQ	15.3660
001951	20130831	2013	PRSNQ	14.3400
001968	20081231	2008	BMI	195.3580
001968	20091231	2009	BMI	191.0160
001968	20101231	2010	BMI	215.8640
001968	20111231	2011	BMI	218.9100
001968	20121231	2012	BMI	290.4530
001968	20131231	2013	BMI	316.0580
001974	20081231	2008	BKR	292.0620
001974	20091231	2009	BKR	278.8440
001974	20101231	2010	BKR	321.0650
001974	20111231	2011	BKR	379.8740
001974	20121231	2012	BKR	373.4090
001976	20081231	2008	BHI	11861.0000
001976	20091231	2009	BHI	11439.0000
001976	20101231	2010	BHI	22986.0000
001976	20111231	2011	BHI	24847.0000
001976	20121231	2012	BHI	26689.0000
001976	20131231	2013	BHI	27934.0000
001979	20081231	2008	BCPC	154.4740
001979	20091231	2009	BCPC	187.8130
001979	20101231	2010	BCPC	228.6240
001979	20111231	2011	BCPC	271.7170
001979	20121231	2012	BCPC	312.5450
001979	20131231	2013	BCPC	376.8720
001981	20081231	2008	BEZ	2834.1590
001981	20091231	2009	BEZ	2651.5370
001982	20081231	2008	BWINB	777.7430
001982	20081231	2008	BWINB	777.7430
001982	20091231	2009	BWINB	851.3150
001982	20091231	2009	BWINB	851.3150
001982	20101231	2010	BWINB	837.9460
001982	20101231	2010	BWINB	837.9460
001982	20111231	2011	BWINB	905.2940
001982	20111231	2011	BWINB	905.2940
001982	20121231	2012	BWINB	983.0240
001982	20121231	2012	BWINB	983.0240
001982	20131231	2013	BWINB	1072.2700
001982	20131231	2013	BWINB	1072.2700
001988	20081231	2008	BLL	6368.7000
001988	20091231	2009	BLL	6488.3000
001988	20101231	2010	BLL	6927.7000
001988	20111231	2011	BLL	7284.6000
001988	20121231	2012	BLL	7507.1000
001988	20131231	2013	BLL	7819.8000
001995	20081231	2008	CEG	22284.1000
001995	20091231	2009	CEG	23544.4000
001995	20101231	2010	CEG	20018.5000
001995	20111231	2011	CEG	19412.6000
002002	20081231	2008	BPOP	38882.7690
002002	20081231	2008	BPOP	38882.7690
002002	20091231	2009	BPOP	34736.3250
002002	20091231	2009	BPOP	34736.3250
002002	20101231	2010	BPOP	38722.9620
002002	20101231	2010	BPOP	38722.9620
002002	20111231	2011	BPOP	37348.4320
002002	20111231	2011	BPOP	37348.4320
002002	20121231	2012	BPOP	36507.5350
002002	20121231	2012	BPOP	36507.5350
002002	20131231	2013	BPOP	35749.3330
002002	20131231	2013	BPOP	35749.3330
002005	20081231	2008	BOH	10763.4750
002005	20081231	2008	BOH	10763.4750
002005	20091231	2009	BOH	12414.8270
002005	20091231	2009	BOH	12414.8270
002005	20101231	2010	BOH	13126.7870
002005	20101231	2010	BOH	13126.7870
002005	20111231	2011	BOH	13846.3910
002005	20111231	2011	BOH	13846.3910
002005	20121231	2012	BOH	13728.3720
002005	20121231	2012	BOH	13728.3720
002005	20131231	2013	BOH	14084.2800
002005	20131231	2013	BOH	14084.2800
002006	20081231	2008	BTEC	222.6220
002006	20091231	2009	BTEC	191.0190
002006	20101231	2010	BTEC	222.0370
002011	20081231	2008	EMA1.	679.5600
002011	20091231	2009	EMA1.	713.9010
002011	20101231	2010	EMA1.	738.8340
002011	20111231	2011	EMA1.	804.6900
002019	20081231	2008	BK	237512.0000
002019	20081231	2008	BK	237512.0000
002019	20091231	2009	BK	212224.0000
002019	20091231	2009	BK	212224.0000
002019	20101231	2010	BK	247259.0000
002019	20101231	2010	BK	247259.0000
002019	20111231	2011	BK	325266.0000
002019	20111231	2011	BK	325266.0000
002019	20121231	2012	BK	358990.0000
002019	20121231	2012	BK	358990.0000
002019	20131231	2013	BK	374310.0000
002019	20131231	2013	BK	374310.0000
002025	20081231	2008	BRE	2991.3290
002025	20081231	2008	BRE	2991.3290
002025	20091231	2009	BRE	2980.0080
002025	20091231	2009	BRE	2980.0080
002025	20101231	2010	BRE	3156.2470
002025	20101231	2010	BRE	3156.2470
002025	20111231	2011	BRE	3352.6210
002025	20111231	2011	BRE	3352.6210
002025	20121231	2012	BRE	3498.9820
002025	20121231	2012	BRE	3498.9820
002025	20131231	2013	BRE	3608.8460
002025	20131231	2013	BRE	3608.8460
002044	20081231	2008	BCR	2665.7000
002044	20091231	2009	BCR	2906.9000
002044	20101231	2010	BCR	3171.5000
002044	20111231	2011	BCR	3931.1000
002044	20121231	2012	BCR	4151.3000
002044	20131231	2013	BCR	5041.1000
002049	20081231	2008	B	1447.6340
002049	20091231	2009	B	1351.9900
002049	20101231	2010	B	1403.2570
002049	20111231	2011	B	1440.3650
002049	20121231	2012	B	1868.5960
002049	20131231	2013	B	2123.6730
002052	20080930	2008	BRN	132.3620
002052	20090930	2009	BRN	86.1040
002052	20100930	2010	BRN	89.8880
002052	20110930	2011	BRN	88.7720
002052	20120930	2012	BRN	69.8900
002052	20130930	2013	BRN	62.7140
002055	20081231	2008	ABX	24161.0000
002055	20091231	2009	ABX	27075.0000
002055	20101231	2010	ABX	33322.0000
002055	20111231	2011	ABX	48884.0000
002055	20121231	2012	ABX	47282.0000
002055	20131231	2013	ABX	37448.0000
002061	20080630	2008	DFZ	67.9430
002061	20090630	2009	DFZ	75.0830
002061	20100630	2010	DFZ	83.3690
002061	20110630	2011	DFZ	115.9790
002061	20120630	2012	DFZ	128.2660
002061	20130630	2013	DFZ	130.2530
002073	20090331	2008	ESTE.1	17.7620
002073	20100331	2009	ESTE.1	19.3980
002073	20110331	2010	ESTE.1	20.8420
002073	20120331	2011	ESTE.1	26.2060
002073	20130331	2012	ESTE.1	34.6800
002073	20140331	2013	ESTE.1	45.6210
002080	20081130	2008	BSET	243.8250
002080	20091130	2009	BSET	216.2290
002080	20101130	2010	BSET	197.3170
002080	20111130	2011	BSET	223.1740
002080	20121130	2012	BSET	227.1800
002080	20131130	2013	BSET	225.8490
002085	20081231	2008	6583B	
002085	20091231	2009	6583B	
002085	20101231	2010	6583B	
002085	20111231	2011	6583B	5086.4000
002085	20121231	2012	6583B	5956.8000
002086	20081231	2008	BAX	15405.0000
002086	20091231	2009	BAX	17354.0000
002086	20101231	2010	BAX	17489.0000
002086	20111231	2011	BAX	19073.0000
002086	20121231	2012	BAX	20390.0000
002086	20131231	2013	BAX	25869.0000
002100	20081231	2008	BRCOQ	1.7650
002100	20091231	2009	BRCOQ	4.4150
002100	20101231	2010	BRCOQ	4.7570
002100	20111231	2011	BRCOQ	7.6210
002101	20080630	2008	AIT	798.7710
002101	20090630	2009	AIT	809.3280
002101	20100630	2010	AIT	891.5200
002101	20110630	2011	AIT	914.9310
002101	20120630	2012	AIT	962.1830
002101	20130630	2013	AIT	1058.7060
002109	20111231		CHSO	
002109	20121231	2012	CHSO	14.7180
002109	20131231	2013	CHSO	17.1030
002111	20080930	2008	BDX	7912.9430
002111	20090930	2009	BDX	9304.6240
002111	20100930	2010	BDX	9650.6940
002111	20110930	2011	BDX	10430.4280
002111	20120930	2012	BDX	11360.9090
002111	20130930	2013	BDX	12149.0000
002124	20081231	2008	BELFB	261.7840
002124	20091231	2009	BELFB	245.9460
002124	20101231	2010	BELFB	277.1720
002124	20111231	2011	BELFB	276.9110
002124	20121231	2012	BELFB	275.2180
002124	20131231	2013	BELFB	308.0500
002128	20081231	2008	4994B	669.4640
002128	20091231	2009	4994B	608.0780
002128	20101231	2010	4994B	579.0220
002136	20081231	2008	VZ	202352.0000
002136	20091231	2009	VZ	227251.0000
002136	20101231	2010	VZ	220005.0000
002136	20111231	2011	VZ	230461.0000
002136	20121231	2012	VZ	225222.0000
002136	20131231	2013	VZ	274098.0000
002137	20081231	2008	BCE	39663.0000
002137	20091231	2009	BCE	38050.0000
002137	20101231	2010	BCE	39276.0000
002137	20111231	2011	BCE	39426.0000
002137	20121231	2012	BCE	40968.0000
002137	20131231	2013	BCE	45384.0000
002138	20081231	2008	BLLI	27.2600
002138	20091231	2009	BLLI	22.5530
002138	20101231	2010	BLLI	22.6370
002150	20081231	2008	BLC	2038.7960
002150	20091231	2009	BLC	1584.4610
002150	20101231	2010	BLC	1590.3900
002150	20111231	2011	BLC	1611.6050
002150	20121231	2012	BLC	1499.5920
002154	20081231	2008	BMS	2822.3140
002154	20091231	2009	BMS	3928.7050
002154	20101231	2010	BMS	4285.8310
002154	20111231	2011	BMS	4320.4440
002154	20121231	2012	BMS	4185.7000
002154	20131231	2013	BMS	4110.2000
002163	20090331	2008	BNHN	257.1270
002163	20100331	2009	BNHN	234.0900
002163	20110331	2010	BNHN	220.8820
002163	20120331	2011	BNHN	229.4230
002176	20081231	2008	BRK.B	267399.0000
002176	20081231	2008	BRK.B	267399.0000
002176	20091231	2009	BRK.B	297119.0000
002176	20091231	2009	BRK.B	297119.0000
002176	20101231	2010	BRK.B	372229.0000
002176	20101231	2010	BRK.B	372229.0000
002176	20111231	2011	BRK.B	392647.0000
002176	20111231	2011	BRK.B	392647.0000
002176	20121231	2012	BRK.B	427452.0000
002176	20121231	2012	BRK.B	427452.0000
002176	20131231	2013	BRK.B	484931.0000
002176	20131231	2013	BRK.B	484931.0000
002184	20090228	2008	BBY	15826.0000
002184	20100228	2009	BBY	18302.0000
002184	20110228	2010	BBY	17849.0000
002184	20120229	2011	BBY	16005.0000
002184	20130131	2012	BBY	16787.0000
002184	20140131	2013	BBY	14013.0000
002220	20081231	2008	BIO	2037.2640
002220	20091231	2009	BIO	2535.8530
002220	20101231	2010	BIO	3062.7640
002220	20111231	2011	BIO	3096.8030
002220	20121231	2012	BIO	3436.7530
002220	20131231	2013	BIO	3388.7900
002222	20081231	2008	SVNTQ	98.2220
002222	20091231	2009	SVNTQ	119.0080
002222	20101231	2010	SVNTQ	77.6180
002222	20111231	2011	SVNTQ	197.1160
002222	20121231	2012	SVNTQ	119.2060
002230	20090531	2008	5938B	12600.9000
002230	20100531	2009	5938B	11969.0000
002230	20110531	2010	5938B	11357.0000
002230	20120531	2011	5938B	10420.4000
002230	20130531	2012	5938B	9794.7000
002230	20140531	2013	5938B	9766.6000
002236	20080630	2008	3BTEL	6.3350
002236	20090630	2009	3BTEL	7.4030
002236	20100630	2010	3BTEL	7.2940
002237	20081231	2008	SPEX.2	12.2610
002237	20091231	2009	SPEX.2	10.1550
002237	20101231	2010	SPEX.2	7.0170
002237	20111231	2011	SPEX.2	5.6550
002237	20121231	2012	SPEX.2	4.7560
002240	20080731	2008	NIMU	1.4590
002240	20090731	2009	NIMU	2.5360
002240	20100731	2010	NIMU	1.6310
002240	20110731	2011	NIMU	0.7230
002240	20120731	2012	NIMU	0.6160
002240	20130731	2013	NIMU	0.8100
002251	20081231	2008	3MFLU	8.7200
002251	20091231	2009	3MFLU	9.3780
002255	20081231	2008	BDK	5183.3000
002255	20091231	2009	BDK	5495.2000
002259	20081231	2008	BKH	3379.8890
002259	20091231	2009	BKH	3317.6980
002259	20101231	2010	BKH	3711.5090
002259	20111231	2011	BKH	4127.0830
002259	20121231	2012	BKH	3729.4710
002259	20131231	2013	BKH	3875.1780
002264	20081231	2008	LEXPQ	53.3280
002269	20090430	2008	HRB	5359.7220
002269	20100430	2009	HRB	5234.3180
002269	20110430	2010	HRB	5207.9610
002269	20120430	2011	HRB	4649.5670
002269	20130430	2012	HRB	4537.7790
002269	20140430	2013	HRB	4693.5290
002270	20081231	2008	ESV	5830.1000
002270	20091231	2009	ESV	6747.2000
002270	20101231	2010	ESV	7051.5000
002270	20111231	2011	ESV	17871.2000
002270	20121231	2012	ESV	18565.3000
002270	20131231	2013	ESV	19472.9000
002271	20081231	2008	BLT	499.6840
002271	20091231	2009	BLT	483.5660
002271	20101231	2010	BLT	580.8870
002271	20111231	2011	BLT	884.5720
002271	20121231	2012	BLT	905.2910
002271	20131231	2013	BLT	816.3510
002277	20081031	2008	BRRE	79.0340
002277	20091031	2009	BRRE	72.9590
002277	20101031	2010	BRRE	70.2570
002277	20111031	2011	BRRE	65.1060
002277	20121031	2012	BRRE	50.5710
002277	20131031	2013	BRRE	46.0420
002282	20090430	2008	BOBE	1147.6480
002282	20100430	2009	BOBE	1109.1570
002282	20110430	2010	BOBE	1094.3210
002282	20120430	2011	BOBE	1065.7770
002282	20130430	2012	BOBE	1013.8370
002282	20140430	2013	BOBE	1068.3160
002285	20081231	2008	BA	53779.0000
002285	20091231	2009	BA	62053.0000
002285	20101231	2010	BA	68565.0000
002285	20111231	2011	BA	79986.0000
002285	20121231	2012	BA	88896.0000
002285	20131231	2013	BA	92663.0000
002290	20081231	2008	OMX	4173.5830
002290	20091231	2009	OMX	4069.5310
002290	20101231	2010	OMX	4078.9290
002290	20111231	2011	OMX	4069.2750
002290	20121231	2012	OMX	3784.3150
002295	20080630	2008	BOLT.1	61.8670
002295	20090630	2009	BOLT.1	70.5240
002295	20100630	2010	BOLT.1	74.8210
002295	20110630	2011	BOLT.1	87.4390
002295	20120630	2012	BOLT.1	82.7140
002295	20130630	2013	BOLT.1	83.0860
002299	20081130	2008	CDIC	15.5660
002312	20081231	2008	RHI	1411.8500
002312	20091231	2009	RHI	1283.5350
002312	20101231	2010	RHI	1273.9840
002312	20111231	2011	RHI	1311.8360
002312	20121231	2012	RHI	1381.2710
002312	20131231	2013	RHI	1490.2710
002316	20081231	2008	0141A	3180.0000
002316	20091231	2009	0141A	2973.0000
002316	20101231	2010	0141A	3137.0000
002316	20111231	2011	0141A	3108.0000
002316	20121231	2012	0141A	3337.0000
002316	20131231	2013	0141A	2866.0000
002328	20081231	2008	NST	8269.4890
002328	20091231	2009	NST	8144.7860
002328	20101231	2010	NST	7933.9250
002328	20111231	2011	NST	8065.3540
002337	20081231	2008	RFP	8072.0000
002337	20091231	2009	RFP	7112.0000
002337	20101231	2010	RFP	7156.0000
002337	20111231	2011	RFP	6298.0000
002337	20121231	2012	RFP	6324.0000
002337	20131231	2013	RFP	5385.0000
002338	20081231	2008	REXMY	10522.7560
002338	20091231	2009	REXMY	9831.1530
002338	20101231	2010	REXMY	9338.3260
002338	20111231	2011	REXMY	9514.8590
002338	20121231	2012	REXMY	10347.5110
002338	20131231	2013	REXMY	8517.3790
002340	20081231	2008	ENTP	55.3530
002340	20091231	2009	ENTP	59.8440
002340	20101231	2010	ENTP	53.0840
002342	20080630	2008	BWL.A	44.0570
002342	20090630	2009	BWL.A	42.9670
002342	20100630	2010	BWL.A	41.4100
002342	20110630	2011	BWL.A	40.9180
002342	20120630	2012	BWL.A	39.3680
002342	20130630	2013	BWL.A	36.7250
002345	20080930	2008	WEDC	111.6580
002345	20090930	2009	WEDC	111.5970
002346	20081231	2008	BNE	480.7490
002346	20091231	2009	BNE	460.8740
002352	20080731	2008	BRC	1850.5130
002352	20090731	2009	BRC	1583.2670
002352	20100731	2010	BRC	1746.5310
002352	20110731	2011	BRC	1861.5050
002352	20120731	2012	BRC	1607.7190
002352	20130731	2013	BRC	1438.6830
002369	20081231	2008	BAM	65620.0000
002369	20081231	2008	BAM	53611.0000
002369	20091231	2009	BAM	64756.0000
002369	20091231	2009	BAM	61902.0000
002369	20101231	2010	BAM	78201.0000
002369	20101231	2010	BAM	78131.0000
002369	20111231	2011	BAM	92559.0000
002369	20111231	2011	BAM	91030.0000
002369	20121231	2012	BAM	108188.0000
002369	20121231	2012	BAM	108644.0000
002369	20131231	2013	BAM	119927.0000
002369	20131231	2013	BAM	112745.0000
002381	20081231	2008	BRER	861.6340
002390	20081031	2008	BRID	51.9550
002390	20091031	2009	BRID	58.8990
002390	20101031	2010	BRID	60.5230
002390	20111031	2011	BRID	56.9660
002390	20121031	2012	BRID	61.5500
002390	20131031	2013	BRID	64.7640
002393	20080630	2008	BGG	1833.2940
002393	20090630	2009	BGG	1619.0230
002393	20100630	2010	BGG	1690.0570
002393	20110630	2011	BGG	1666.2180
002393	20120630	2012	BGG	1608.2310
002393	20130630	2013	BGG	1447.5510
002402	20080630	2008	MSGI	9.0700
002402	20090630	2009	MSGI	2.0460
002402	20100630	2010	MSGI	0.7420
002403	20081231	2008	BMY	29552.0000
002403	20091231	2009	BMY	31008.0000
002403	20101231	2010	BMY	31076.0000
002403	20111231	2011	BMY	32970.0000
002403	20121231	2012	BMY	35897.0000
002403	20131231	2013	BMY	38592.0000
002406	20081231	2008	CYSTF	2423.4000
002406	20091231	2009	CYSTF	2090.8000
002406	20101231	2010	CYSTF	1696.2000
002406	20111231	2011	CYSTF	737.6000
002406	20121231	2012	CYSTF	978.8000
002406	20131231	2013	CYSTF	700.1000
002408	20081231	2008	TU	19160.0000
002408	20091231	2009	TU	19219.0000
002408	20101231	2010	TU	19599.0000
002408	20111231	2011	TU	19931.0000
002408	20121231	2012	TU	20445.0000
002408	20131231	2013	TU	21566.0000
002410	20081231	2008	BP	228238.0000
002410	20091231	2009	BP	235968.0000
002410	20101231	2010	BP	272262.0000
002410	20111231	2011	BP	293068.0000
002410	20121231	2012	BP	300193.0000
002410	20131231	2013	BP	305690.0000
002411	20090331	2008	BT	41861.8200
002411	20100331	2009	BT	43553.4480
002411	20110331	2010	BT	37776.9920
002411	20120331	2011	BT	38280.8780
002411	20130331	2012	BT	37718.1420
002411	20140331	2013	BT	41517.4150
002433	20081031	2008	BNSSA	133.3340
002433	20091031	2009	BNSSA	129.8640
002433	20101031	2010	BNSSA	39.2350
002433	20111231	2011	BNSSA	78.6250
002435	20090430	2008	BF.B	3475.0000
002435	20100430	2009	BF.B	3383.0000
002435	20110430	2010	BF.B	3712.0000
002435	20120430	2011	BF.B	3477.0000
002435	20130430	2012	BF.B	3626.0000
002435	20140430	2013	BF.B	4103.0000
002436	20090131	2008	CAL	1026.0310
002436	20100131	2009	CAL	1040.1500
002436	20110131	2010	CAL	1148.0430
002436	20120131	2011	CAL	1227.4760
002436	20130131	2012	CAL	1171.2590
002436	20140131	2013	CAL	1149.4030
002444	20081231	2008	BC	3223.9000
002444	20091231	2009	BC	2709.4000
002444	20101231	2010	BC	2678.0000
002444	20111231	2011	BC	2494.0000
002444	20121231	2012	BC	2424.2000
002444	20131231	2013	BC	2915.8000
002448	20081231	2008	MTRN	581.8970
002448	20091231	2009	MTRN	621.9530
002448	20101231	2010	MTRN	735.4100
002448	20111231	2011	MTRN	772.1030
002448	20121231	2012	MTRN	814.9170
002448	20131231	2013	MTRN	777.9450
002484	20090531	2008	0015B	2533.3680
002484	20100131	2009	0015B	2393.9940
002484	20110131	2010	0015B	2458.0080
002484	20120131	2011	0015B	2501.1430
002484	20130131	2012	0015B	2478.0820
002484	20140131	2013	0015B	2613.9360
002485	20120531	2011	CXEE	
002485	20130531	2012	CXEE	17.6020
002485	20140531	2013	CXEE	20.7510
002490	20081231	2008	BRK3	36403.0000
002490	20091231	2009	BRK3	38675.0000
002490	20101231	2010	BRK3	68647.0000
002490	20111231	2011	BRK3	70380.0000
002490	20121231	2012	BRK3	72016.0000
002490	20131231	2013	BRK3	75030.0000
002497	20081231	2008	MTZ	1090.8970
002497	20091231	2009	MTZ	1363.4490
002497	20101231	2010	MTZ	1655.8280
002497	20111231	2011	MTZ	2081.1450
002497	20121231	2012	MTZ	2407.9340
002497	20131231	2013	MTZ	2919.6380
